,price_clp,price_uf,price_usd,comuna,ubicacion,dorms,baths,built_area,total_area,parking
303,1138880000,32000,1418281,LoBarnechea,MalllosTrapenses,5,5.0,350.0,750.0,2
304,302515000,8500,376731,Ñuñoa,Bremenconestrellasolitaria,3,2.0,115.0,172.0,2
305,220622410,6199,274748,PadreHurtado,lagunadelsol,4,3.0,135.0,260.0,3
306,992961000,27900,1236564,LaReina,Helsby10000,5,5.0,311.0,1543.0,6
307,295000000,8289,367372,Ñuñoa,Coventry/Irarrazaval,4,2.0,87.0,144.0,0
308,1032110000,29000,1285318,LaReina,Helsby10000,5,4.0,324.0,1105.0,5
309,391490000,11000,487534,Providencia,Gral.Salvo/Almte,5,7.0,1327.0,250.0,0
310,78298000,2200,97507,LaGranja,VillaPabloNeruda,3,1.0,120.0,65.0,0
311,1089054000,30600,1356232,LasCondes,Quinchamali,6,5.0,402.0,1150.0,4
312,462670000,13000,576177,Santiago,CompañíaconRicardoCumming,15,3.0,367.0,237.0,0
313,85000000,2388,105853,Conchalí,Lidia,3,1.0,67.0,160.0,0
314,587235000,16500,731301,LasCondes,Monroelagoleta,5,4.0,190.0,395.0,3
315,1245650000,35000,1551245,Colina,Carreterageneralsanmartinoriente13340/avenidachicureo,4,4.0,313.0,4411.0,8
316,370136000,10400,460941,LasCondes,Pontevedrahernandodemagallanes,3,2.0,110.0,225.0,3
317,807893000,22700,1006093,LaReina,Condominiomariamonveljuliabernstein,4,4.0,260.0,830.0,0
318,640620000,18000,797783,LasCondes,Sanfranciscodeasís/avda.Plaza,6,4.0,240.0,226.0,4
319,1103290000,31000,1373960,LasCondes,Miradordelosdominicos,4,4.0,380.0,960.0,3
320,925340000,26000,1152354,LasCondes,Caminoelalbamirasol,4,2.0,300.0,1250.0,8
321,120000000,3372,149440,Maipú,Champolión,2,2.0,70.0,160.0,0
322,66000000,1854,82192,PuenteAlto,PuenteAlto,3,1.0,70.0,114.0,1
323,220000000,6182,273973,Pudahuel,Av.ElCanal,4,3.0,115.0,212.0,2
324,1245650000,35000,1551245,LasCondes,Manquehue/martindezamora,7,4.0,250.0,960.0,4
325,925340000,26000,1152354,Providencia,Lyon/diegodealmagroppw,5,4.0,240.0,500.0,5
326,1850680000,52000,2304707,LoBarnechea,Avdaladehesa/camposdegolfladehesappw,6,6.0,450.0,2800.0,11
327,661974000,18600,824376,LasCondes,Paseolosdominicosppw,6,5.0,180.0,373.0,0
328,1156675000,32500,1440442,LoBarnechea,Panoramicasur/losmonseñores,6,5.0,480.0,1095.0,0
329,2099810000,59000,2614956,LasCondes,Malaga/apoquindo,5,5.0,480.0,1240.0,10
330,1868475000,52500,2326868,LasCondes,Laslavándulasconcaminolafuente,4,3.0,488.0,2421.0,8
331,1921860000,54000,2393350,LasCondes,Av.Lascondes/puentenuevo,5,4.0,840.0,2300.0,9
332,726036000,20400,904154,LoBarnechea,Acuadrasdelportal,6,3.0,250.0,649.0,6
333,484024000,13600,602770,Colina,Santaelenachicureo,4,6.0,160.0,825.0,4
334,484024000,13600,602770,Colina,Santaelenachicureo,4,6.0,220.0,825.0,4
335,957015100,26890,1191800,LoBarnechea,AvenidaLaDehesa/MonseñorAdolfoRodriguez,4,4.0,290.0,720.0,4
336,907545000,25500,1130193,LoBarnechea,ManuelGuzmanMaturana,4,4.0,365.0,1182.0,6
337,1637140000,46000,2038780,Vitacura,Locurro,4,4.0,402.0,795.0,5
338,1633581000,45900,2034347,Vitacura,Locurro,4,4.0,356.0,812.0,5
339,1170911000,32900,1458171,LoBarnechea,PanoramicaSur,5,4.0,304.0,600.0,4
340,1316474100,36990,1639445,LoBarnechea,LasPataguas/ElTordillo,7,6.0,380.0,1012.0,6
341,73000000,2051,90909,LaPintana,Carmen10649,4,1.0,66.0,100.0,1
342,1135321000,31900,1413849,LoBarnechea,Av.ClubGolfLomasdelaDehesa.,4,4.0,430.0,1600.0,6
343,1199383000,33700,1493628,LoBarnechea,ParquedelSol/CaminodelSol,5,4.0,450.0,2000.0,5
344,658415000,18500,819944,LoBarnechea,Huinganal,4,3.0,222.0,766.0,6
345,782980000,22000,975068,LoBarnechea,SectorColegioMonteTabor,5,5.0,210.0,500.0,0
346,971607000,27300,1209971,LoBarnechea,shoppinglaDehesa,5,5.0,280.0,800.0,4
347,1423600,40,1773,LoBarnechea,Eltranque,4,4.0,200.0,831.0,6
348,1423600,40,1773,LoBarnechea,Eltranque,4,4.0,200.0,731.0,0
349,1423600,40,1773,LoBarnechea,Eltranque,5,4.0,250.0,1272.0,0
350,1423600,40,1773,LoBarnechea,Eltranqueinterior,5,4.0,350.0,950.0,10
351,462670000,13000,576177,LoBarnechea,CasiesquinaPadreAlfredoArteaga,6,2.0,180.0,406.0,0
352,978725000,27500,1218836,LoBarnechea,Elmolino,3,3.0,250.0,1200.0,0
353,1103290000,31000,1373960,LaReina,Lareinaalta,6,5.0,470.0,1100.0,0
354,2135400000,60000,2659278,Vitacura,SantaMariadeManquehue,5,4.0,620.0,1600.0,12
355,996520000,28000,1240996,LoBarnechea,GolfdeManquehue,4,3.0,260.0,830.0,2
356,150000000,4215,186800,Peñaflor,:lacampana455,3,3.0,93.0,93.0,2
357,127990000,3596,159390,Maipú,Barriolasrosas,3,2.0,61.0,176.0,3
358,255322660,7174,317961,LaFlorida,RojasMagallanes/Paraguay,4,3.0,174.0,209.0,2
359,75000000,2107,93400,ElBosque,AvenidaLoMartínez,4,2.0,140.0,162.0,2
360,67000000,1883,83437,Cerrillos,Cerrillos,4,1.0,100.0,106.0,2
361,154900000,4352,192902,Ñuñoa,ñuble(l5-l6),3,1.0,100.0,100.0,2
362,100719700,2830,125429,LaReina,MunicipalidaddeLaReina,3,1.0,110.0,220.0,1
363,86092210,2419,107213,PuenteAlto,RicardoFonseca945,2,1.0,98.0,169.0,1
364,206422000,5800,257064,Ñuñoa,LaVerbena4771,2,2.0,70.0,111.5,1
365,412844000,11600,514127,Peñalolén,Avenidaquilin,4,3.0,140.0,313.0,3
366,355188200,9980,442327,Providencia,HolandaconDiegodeAlmagro,3,2.0,112.0,151.0,0
367,499000000,14021,621420,SanMiguel,AngelGuarelo,5,3.0,245.0,630.0,0
368,342518160,9624,426548,SanMiguel,MuseoCielo,4,2.0,117.0,531.0,0
369,455552000,12800,567313,LaReina,Parquehurtado,5,4.0,160.0,286.0,3
370,201083500,5650,250415,Pudahuel,AvenidadelCanal21500,4,3.0,108.0,217.0,2
371,615707000,17300,766758,LaReina,GrangeSchool/Pwcc,4,3.0,176.0,600.0,4
372,56900000,1599,70859,Pudahuel,AlfaCentauro8601,2,1.0,36.0,64.0,1
373,847042000,23800,1054847,Vitacura,SantaMariadeManquehuesectorplano,7,6.0,433.0,1008.0,10
374,1067700000,30000,1329639,LoBarnechea,Colegionewland/lacapellania,5,4.0,330.0,1000.0,5
375,811452000,22800,1010526,LoBarnechea,ColegioMayflower/ColegioNidodeAguilas,4,5.0,260.0,1397.0,4
376,1779500000,50000,2216065,LasCondes,Sandamian/colegiolosandes/frayjorge,7,5.0,470.0,1800.0,7
377,1245650000,35000,1551245,LoBarnechea,ElHuinganal/AvelRodeo,8,6.0,500.0,1600.0,0
378,2131841000,59900,2654846,LoBarnechea,AvlaDehesa/ElRodeo/LiderExpresslaDehesa,8,7.0,692.0,2061.0,7
379,88000000,2473,109589,Quilicura,pasajevolcan070villasanenrique,3,2.0,85.0,90.0,1
380,542747500,15250,675900,Colina,Oportunidad//LasFlores//CasaCondominio//PiedraRoja,3,4.0,150.0,518.0,2
381,56000000,1573,69738,PuenteAlto,Pasajecatalina,3,2.0,100.0,100.0,1
382,960930000,27000,1196675,Colina,CondominioLosNogalesapasosColegioSantaCruzplenochicureo,5,1.0,450.0,5000.0,0
383,1014315000,28500,1263157,LoBarnechea,CaminoLasErmitas,5,4.0,300.0,1000.0,5
384,444875000,12500,554016,LasCondes,Anamaríacarrera/jorgevi,3,2.0,115.0,250.0,0
385,517300650,14535,644210,Vitacura,ColegioSagradosCorazonesdeManquehue,5,1.0,15951.0,250.0,3
386,476870410,13399,593861,Ñuñoa,Bremen/DiegodeAlmagro,4,3.0,167.0,599.0,0
387,105000000,2950,130760,EstaciónCentral,LosAlerces,2,2.0,107.0,110.0,1
388,330987000,9300,412188,Providencia,MetroSalvador,5,3.0,146.0,213.0,0
389,199410770,5603,248332,Maipú,Maipú/PrimeraTransversal,3,1.0,174.0,314.0,0
390,142004100,3990,176842,Maipú,SantaRosa330Maipú,5,2.0,92.0,120.0,2
391,682758560,19184,850260,Ñuñoa,PlazaÑuñoaClásico,5,3.0,229.0,317.0,0
392,266960590,7501,332454,Colina,CondominioElEstero/Colina,5,4.0,146.0,393.0,0
393,187096630,5257,232997,Recoleta,Recoleta/PedroDonoso,3,1.0,273.0,273.0,0
394,138480690,3891,172454,Independencia,Independencia-SantaMaría,3,2.0,104.0,95.0,0
395,889750000,25000,1108032,Curacaví,Fundoloscapachos/jardinalto,7,4.0,787.0,47800.0,0
396,195745000,5500,243767,LoPrado,MetroBlanqueado-Impecable,4,1.0,170.0,230.0,0
397,832806000,23400,1037118,LoBarnechea,MonseñorAdolfoRodríguez/Av.LaDehesa,4,3.0,200.0,700.0,3
398,179195650,5035,223158,SanMiguel,SantaRosa/Bermann,3,2.0,133.0,256.0,3
399,765185000,21500,952908,Vitacura,JoaquínCerda/LuisPasteur,4,4.0,225.0,504.0,0
400,765185000,21500,952908,Vitacura,JoaquinCerda/LuisPasteur,4,4.0,225.0,504.0,4
401,1672730000,47000,2083101,Vitacura,LasHualtatas/Tabancura,4,5.0,300.0,2400.0,4
402,1494780000,42000,1861494,LoBarnechea,Condominiogranvista,6,5.0,504.0,1669.0,0
403,4804650000,135000,5983375,LasCondes,Piedraroja,10,12.0,2400.0,5061.0,15
404,1957450000,55000,2437671,LoBarnechea,Víaazul/víacódigo,5,3.0,517.0,2977.0,5
405,491142000,13800,611634,Talagante,Condominiolaspalmasdeloliveto,5,4.0,261.0,5000.0,0
406,990000000,27817,1232877,Talagante,Condominiolaspalmasdeloliveto,8,7.0,620.0,5000.0,12
407,2669250000,75000,3324097,Vitacura,Granvia/elcanal,8,5.0,873.0,10806.0,0
408,3452230000,97000,4299166,LoBarnechea,Elrodeo-avenidaladehesa,5,4.0,400.0,2781.0,0
409,989402000,27800,1232132,LoBarnechea,Golfdemanquehue,4,4.0,337.0,809.0,3
410,540968000,15200,673684,LoBarnechea,ElHuinganal,5,3.0,153.0,193.0,2
411,587235000,16500,731301,LoBarnechea,LosAlpes/Berna,5,4.0,171.0,434.0,3
412,854160000,24000,1063711,LoBarnechea,ElTranque/Rucamanqui,6,5.0,260.0,1000.0,4
413,925340000,26000,1152354,LoBarnechea,Plazasanenrique/pastorfdz.,5,4.0,395.0,1050.0,4
414,1743910000,49000,2171743,Vitacura,LosLagares,7,6.0,440.0,1100.0,5
415,516055000,14500,642659,Providencia,SueciayDiegoDeAlmagro,3,3.0,230.0,528.0,4
416,498260000,14000,620498,LasCondes,TomasMoro354,6,5.0,170.0,350.0,4
417,412844000,11600,514127,Pudahuel,Callecorinto053.Pudahuel,4,2.0,140.0,780.0,3
418,232758600,6540,289861,Pudahuel,Lasazucenasponiente1291,3,3.0,112.0,261.0,2
419,338105000,9500,421052,LaCisterna,ElParrón/Ecuador,5,5.0,490.0,500.0,0
420,658415000,18500,819944,LasCondes,LasCondes/Tavelli,6,4.0,220.0,265.0,2
421,170000000,4777,211706,Maipú,villamontecasino,5,2.0,127.0,210.0,2
422,1064141000,29900,1325207,LoBarnechea,ManquehueOriente,5,4.0,260.0,700.0,0
423,254432910,7149,316853,Ñuñoa,AmericoVespucio/DubléAlmeyda,3,2.0,70.0,84.0,0
424,387575100,10890,482659,Ñuñoa,PedroTorres/Pucará,3,2.0,99.0,127.0,0
425,384016100,10790,478227,Ñuñoa,PedroTorres/Pucará,3,2.0,94.0,122.0,0
426,355544100,9990,442770,Ñuñoa,PedroTorres/Pucará,2,2.0,93.0,124.0,0
427,352341000,9900,438781,Ñuñoa,PedroTorres/Pucará,2,3.0,96.0,123.0,1
428,711800000,20000,886426,LoBarnechea,Dehesacentral/CalleElGabinoInterior.,4,4.0,275.0,921.0,5
429,1064141000,29900,1325207,LoBarnechea,CaminodelSol,4,5.0,389.0,900.0,6
430,1028551000,28900,1280885,LoBarnechea,CondominioQuilllayes,6,4.0,500.0,5900.0,17
431,491142000,13800,611634,LasCondes,PSTVentacasaLasCondes3DormitoriosmasserviciosCercanoaLosDominicos,4,4.0,152.0,500.0,3
432,530291000,14900,660387,Colina,Pstcasaenventaliray-lopinto,5,7.0,250.0,5000.0,4
433,675498200,18980,841218,Providencia,SCDarioUrzuaconPedrodelValdivia,8,4.0,240.0,20.0,3
434,428859500,12050,534072,LoBarnechea,Lobarnechea,3,3.0,140.0,200.0,0
435,316751000,8900,394460,Peñalolén,Colegiopedrovaldivia-quilin,5,4.0,140.0,256.0,2
436,943135000,26500,1174514,LasCondes,Sanpascual-apoquindo,5,4.0,241.0,706.0,0
437,818570000,23000,1019390,LasCondes,LosCarpinteros-Estoril,7,4.0,250.0,480.0,0
438,439536500,12350,547368,Vitacura,Arkansas-lashualtatas,4,3.0,109.0,261.0,0
439,250000000,7024,311333,Independencia,AvenidaInglaterra-JuzgadoPoliciaLocalindependencia,5,3.0,153.0,382.0,0
440,160155000,4500,199446,PuenteAlto,PasajeVolcánCenizos,3,3.0,92.0,180.0,2
441,640620000,18000,797783,LaReina,ColegioSantoDomingo/AlvaroCasanova,6,5.0,202.0,638.0,0
442,601471000,16900,749030,LaReina,Sectorfranciscodevillagra-centrodeportivo,10,5.0,310.0,926.0,0
443,145000000,4074,180573,LaFlorida,-RolandoFródeneIsabelRiquelme,4,2.0,92.0,162.0,3
444,186847500,5250,232687,PuenteAlto,-ciudaddelsol-condominioav.Sancarlos,3,3.0,90.0,150.0,1
445,137000000,3849,170610,PuenteAlto,-villaelalba-lagodetodoslossantos,4,2.0,100.0,191.0,4
446,274043000,7700,341274,PuenteAlto,-condominio-haciendaelpeñón,4,3.0,102.5,141.0,2
447,1280884100,35990,1595123,Peñalolén,-AlvaroCasanovayQuilínNorte,7,7.0,450.0,4000.0,6
448,85000000,2388,105853,Ñuñoa,Ñuñoa,3,1.0,75.0,75.0,0
449,779421000,21900,970636,Colina,CondominioLasCanterasNorte,6,5.0,370.0,5000.0,2
450,195745000,5500,243767,Maipú,Pajaritos/EsquinaBlanca,3,1.0,94.0,267.0,2
451,249130000,7000,310249,Huechuraba,BertaCorrea,4,2.0,118.0,200.0,2
452,551645000,15500,686980,LoBarnechea,Condominiohuinganal/caminodelsol,4,3.0,164.0,220.0,2
453,484024000,13600,602770,Vitacura,Buenaventura/PasajeCerrado,3,3.0,125.0,256.0,2
454,1957450000,55000,2437671,LoBarnechea,CaminoTuristico/JardínLaDehesa,6,5.0,604.0,4720.0,8
455,747034100,20990,930304,LasCondes,Caminoelalba,5,4.0,167.0,482.0,0
456,1174470000,33000,1462603,LoBarnechea,Lostrapenses,6,5.0,235.0,815.0,0
457,1156675000,32500,1440442,LoBarnechea,Condominiolosmonjes,5,5.0,293.0,742.0,0
458,1064141000,29900,1325207,LoBarnechea,Golfmanquehue/cam.Loscazadores,5,5.0,294.0,818.0,0
459,985843000,27700,1227700,Colina,Lasbrisasdechicureo,4,4.0,296.0,5016.0,0
460,1103290000,31000,1373960,LoBarnechea,Lostrapensescondominio,6,4.0,282.0,875.0,0
461,400000000,11239,498132,LoBarnechea,Comandantemalbec,3,3.0,121.0,379.0,0
462,1032110000,29000,1285318,LoBarnechea,Colegiocraighouse,5,5.0,264.0,881.0,0
463,1085495000,30500,1351800,LoBarnechea,Elmolino,6,5.0,306.0,1137.0,5
464,1352420000,38000,1684209,LoBarnechea,ContralmiranteFernándezVial,7,6.0,600.0,2000.0,0
465,1316830000,37000,1639888,LoBarnechea,CondominioLosQuillayes,7,5.0,495.0,7200.0,11
466,889750000,25000,1108032,Vitacura,Lashualtatas,8,5.0,220.0,455.0,6
467,1423600000,40000,1772852,LoBarnechea,Rodeo,4,4.0,328.0,924.0,6
468,200000000,5620,249066,Cerrillos,CristobalColon//EscueladeCarabineros//Cerrillos,6,3.0,183.0,282.0,2
469,1423600000,40000,1772852,LoBarnechea,Ladehesa/elrodeo,4,3.0,236.0,936.0,5
470,498260000,14000,620498,LoBarnechea,ElHuinganal/ElRodeo,4,3.0,150.0,315.0,0
471,52317300,1470,65152,Cerrillos,LoValledor/Buzeta,2,1.0,100.0,120.0,1
472,850000000,23883,1058531,Maipú,SanMartínconBernardooHiggins,6,2.0,300.0,1500.0,5
473,565881000,15900,704709,Vitacura,Arturoureta-lashualtatasmll,4,3.0,140.0,270.0,2
474,694005000,19500,864265,LoBarnechea,CaminoLasHualtatas/PieAndino,5,4.0,205.0,480.0,2
475,565881000,15900,704709,Vitacura,GerónimodeAlderete-WalterScott,4,2.0,145.0,289.0,0
476,675854100,18990,841661,LoBarnechea,Basel/PieAndino,5,4.0,176.0,469.0,2
477,1562401000,43900,1945705,LoBarnechea,SantuarioelValle/LosTrapenses,5,4.0,404.0,906.0,0
478,230000000,6462,286426,Recoleta,FranciscoSilvaesquinaRicardoLemus,3,2.0,180.0,254.0,2
479,135000000,3793,168120,LaFlorida,MetroSanJosedelaEStrella/VicuñaMackena,3,2.0,104.0,166.0,0
480,1600482300,44970,1993129,LoBarnechea,LosNogales,8,8.0,660.0,1294.0,8
481,1064141000,29900,1325207,LasCondes,Lavándulas/PiedraRoja,7,5.0,343.0,1112.0,0
482,1939655000,54500,2415511,LoBarnechea,ClubdeLomasdelaDehesa,7,7.0,467.0,1301.0,6
483,1323948000,37200,1648752,LoBarnechea,BernardoLarraín/PedroLiraU.,3,3.0,428.0,1800.0,6
484,1630022000,45800,2029915,LoBarnechea,Ginogirandi/elhuinganal,5,4.0,367.0,1710.0,0
485,1099731000,30900,1369528,LoBarnechea,PuntadeÁguila/GolfdeManquehue,5,7.0,330.0,970.0,3
486,889750000,25000,1108032,LoBarnechea,Shoppingdeladehesa/huinganalbajo,7,4.0,327.0,950.0,5
487,90000000,2529,112080,Conchalí,Av.Zapadores/av.Elguanaco,3,1.0,97.0,120.0,0
488,597912000,16800,744598,LaReina,PCVentadecasaenLaReinaAlta,5,3.0,225.0,486.0,3
489,2128282000,59800,2650413,LoBarnechea,DFLindaCasaArquitectoMardónes,6,6.0,614.0,1644.0,5
490,1565960000,44000,1950137,LoBarnechea,DFmodernacasamediterránea,7,8.0,560.0,1300.0,8
491,836365000,23500,1041550,LoBarnechea,DFlindacasamediterráneacondominiolosBravos,5,5.0,260.0,694.0,2
492,2704840000,76000,3368418,LoBarnechea,DFCasamediterránea,5,5.0,800.0,1800.0,0
493,57000000,1602,70984,Lampa,VillaLosRobles,4,2.0,57.0,79.0,2
494,135000000,3793,168120,Renca,Elmontijo,3,3.0,83.0,120.0,3
495,708241000,19900,881994,Pirque,loteosanvicente,5,4.0,250.0,5010.0,0
496,399000000,11211,496887,Pirque,CondominioValledelPrincipal,5,4.0,298.0,5010.0,0
497,98014860,2754,122061,PuenteAlto,accesosurconeysaguirre,4,1.0,102.5,141.0,0
498,160000000,4496,199253,Macul,RodrigodeAraya,5,2.0,150.0,171.0,0
499,533494100,14990,664376,LasCondes,Leon,4,2.0,160.0,200.0,0
500,553424500,15550,689196,Ñuñoa,AlcaldeEduardoCastillo/SantaJulia,6,4.0,242.0,443.0,4
501,460890500,12950,573961,LasCondes,ZanzibarPoniente/Apoquindo,4,2.0,135.0,319.0,2
502,423521000,11900,527423,Vitacura,Oportunidad!!lashualtatas/sacramento,4,3.0,140.0,303.0,2
503,960930000,27000,1196675,LaReina,CarlosSilvaVildósola/JuliaBernstein,5,5.0,297.0,780.0,6
504,1281240000,36000,1595567,Vitacura,MoseñorEscribadeBalguer/ClubdePolo,7,5.0,360.0,578.0,2
505,676210000,19000,842105,LoBarnechea,Av.LaDehesa,6,5.0,250.0,464.0,2
506,498260000,14000,620498,Vitacura,AlejandroSerani/Lallavería,5,3.0,170.0,210.0,2
507,871955000,24500,1085872,LoBarnechea,Golflaslomasladehesa/av.Ladehesaoportunidad!!,4,3.0,300.0,1220.0,3
508,701123000,19700,873130,LoBarnechea,CalleParque/Av.LaDehesa,5,5.0,215.0,611.0,3
509,925340000,26000,1152354,Providencia,AvPocuro/Av.Tobalaba,6,5.0,294.0,551.0,3
510,711800000,20000,886426,LoBarnechea,Av.PieAndino/Basel,5,5.0,200.0,539.0,2
511,494701000,13900,616066,Colina,Condominio!Av.Chamisero/LaHondonada,5,5.0,166.0,619.0,2
512,729595000,20500,908587,LoBarnechea,Av.PaseoPieAndino/Basel,5,6.0,227.0,532.0,2
513,491142000,13800,611634,LoBarnechea,Condominioav.Ladehesa/lacienaga,5,5.0,180.0,216.0,2
514,533850000,15000,664819,LoBarnechea,Av.Ladehesa/laciénaga,6,5.0,162.0,216.0,2
515,779421000,21900,970636,Vitacura,JoaquínCerda/Espoz,4,3.0,140.0,420.0,2
516,996520000,28000,1240996,Vitacura,LaCumbre/CaminoelMinero,6,5.0,344.0,1050.0,4
517,711800000,20000,886426,LasCondes,LuisMatteLarraín,6,4.0,210.0,480.0,2
518,1042787000,29300,1298614,Providencia,Av.HernandodeAguirre/LuisThayerOjeda,5,4.0,425.0,506.0,0
519,921781000,25900,1147922,LasCondes,LasCondes/FrayMartín,5,5.0,266.0,836.0,3
520,1067700000,30000,1329639,LasCondes,Avda.Quinchamalí/Lascondes,5,5.0,433.0,1127.0,4
521,2669250000,75000,3324097,LoBarnechea,Sectorlosnogalesfm,6,7.0,735.0,2502.0,4
522,1049905000,29500,1307478,LoBarnechea,CaminoLasErmitas/GolfdeManquehue,6,4.0,415.0,1261.0,4
523,500000000,14049,622665,Providencia,AntoniaLópezdeBello/Providencia,6,4.0,325.0,125.0,1
524,140000000,3934,174346,SanJoaquín,CarmenMena/PintorMurillo,4,2.0,90.0,198.0,2
525,560000000,15735,697385,EstaciónCentral,CarlotaCarrasco/Av.BernardoO’Higgins,6,3.0,484.0,437.0,4
526,782980000,22000,975068,LoBarnechea,ComandanteMalvec/LoBarnechea,3,2.0,168.0,1246.0,4
527,327428000,9200,407756,LaFlorida,RojasMagallanes/LasPerdices,4,2.0,115.0,307.0,2
528,853448200,23980,1062825,LasCondes,ColegioWenlock,4,5.0,280.0,515.0,2
529,280000000,7867,348692,LaFlorida,Araucanía/Raihuén,4,2.0,139.0,199.0,2
530,160155000,4500,199446,PuenteAlto,MetroEloisaCorrea,4,3.0,96.0,148.0,1
531,302515000,8500,376731,Ñuñoa,MetroSimónBolívar,3,3.0,93.0,121.0,0
532,85416000,2400,106371,Colina,LasAraucarias,2,1.0,52.0,91.0,0
533,391134100,10990,487091,LaFlorida,RojasMagallanes/LasPerdices,5,3.0,155.0,299.0,4
534,177950000,5000,221606,LaFlorida,Paicaví,3,3.0,90.0,100.0,1
535,758067000,21300,944044,Providencia,JorgeMatteGormaz/DiegodeAlmagro,5,4.0,248.0,470.0,0
536,320310000,9000,398892,LaFlorida,SantaAmalia/VicucñaMackenna,4,2.0,120.0,288.0,3
537,170000000,4777,211706,LaFlorida,Libertad/SalvadorSanFuentes/27V.M,4,2.0,127.0,370.0,3
538,533850000,15000,664819,Providencia,EliecerParada/JorgeMatte,4,2.0,135.0,356.0,3
539,260000000,7305,323786,Maipú,JuanSebastian/Pajarito,4,2.0,160.0,260.0,2
540,183288500,5150,228255,Maipú,AvJoséLuisInfanteconLagodeLugano,3,3.0,90.0,180.0,2
541,218000000,6125,271482,Recoleta,Vera,4,2.0,200.0,260.0,0
542,263366000,7400,327978,Peñalolén,PaseoPoniente,4,2.0,110.0,278.0,2
543,390000000,10958,485679,Ñuñoa,LaVerbena,3,2.0,132.0,216.0,0
544,273687100,7690,340831,LaReina,DragonesdeLaReina,3,2.0,87.0,158.0,2
545,516055000,14500,642659,LaReina,PadreHurtado,5,3.0,163.0,497.0,3
546,185000000,5198,230386,Santiago,MapochoconCueto,5,1.0,110.0,156.0,0
547,448434000,12600,558448,Ñuñoa,CrescenteErrázuriz/CarmenCovarrubias,5,3.0,167.0,228.0,4
548,310000000,8710,386052,Peñalolén,DepartamentalconAvdaLasPerdices,4,3.0,189.0,200.0,3
549,228000000,6406,283935,SanMiguel,GranAvenida/LoOvalle,3,2.0,125.0,300.0,3
550,205000000,5760,255293,SanMiguel,SanMauricio,5,3.0,163.0,175.0,3
551,960930000,27000,1196675,Providencia,ColegioSanIgnacio,4,3.0,300.0,380.0,3
552,380813000,10700,474238,LasCondes,GeneralBlanche/MetroLosDomínicos,4,2.0,105.0,220.0,2
553,256248000,7200,319113,Macul,EscuelaAgrícola/VicuñaMackenna,7,2.0,112.0,190.0,0
554,316751000,8900,394460,LaReina,SimónBolívar,5,2.0,103.0,216.0,0
555,480465000,13500,598337,IsladeMaipo,CaminoCarampangue,4,3.0,350.0,5000.0,4
556,151257500,4250,188366,EstaciónCentral,EstaciónCentral,5,3.0,115.0,155.0,3
557,2016956480,56672,2511776,LaReina,OnofreJarpa/LaReinaAlta,4,4.0,228.0,4928.0,5
558,605030000,17000,753462,Buin,CaminoPadreHurtadoconAv.VirginiaSubercaseaux,6,4.0,330.0,5000.0,0
559,233114500,6550,290304,Santiago,SantiagoconSanIgnaciodeLoyola,4,3.0,202.0,332.0,0
560,1245650000,35000,1551245,LoBarnechea,ContralmiranteFernándezVial/SantaBlanca,7,6.0,670.0,2150.0,8
561,504666200,14180,628476,LasCondes,Bocaccio/PadreHurtado,4,2.0,102.0,210.0,1
562,389710500,10950,485318,LasCondes,TongoyconPozoalMonte,5,2.0,124.0,320.0,0
563,569440000,16000,709141,LasCondes,MetroHernándodeMagallanes,7,1.0,158.0,577.0,0
564,231335000,6500,288088,Peñalolén,Antupirencon10Oriente,3,2.0,130.0,200.0,2
565,1316830000,37000,1639888,LoBarnechea,ElArrayán,7,7.0,350.0,3500.0,6
566,491142000,13800,611634,Vitacura,ColegioManquehue,5,3.0,140.0,200.0,2
567,130000000,3653,161893,Huechuraba,Villalibertadores,5,2.0,75.0,144.0,1
568,82000000,2304,102117,PuenteAlto,ElLabrador/NemesioVicuña,2,1.0,38.0,124.0,1
569,170000000,4777,211706,Quilicura,ManuelAntonioMatta/Av.LoCruzat,3,1.0,87.0,350.0,1
570,270484000,7600,336842,Peñalolén,JardinesdeVespucio,4,3.0,147.0,176.0,3
571,740272000,20800,921883,LaReina,PlazaOssandón,6,5.0,270.0,573.0,4
572,420000000,11801,523039,Santiago,SanFrancisco,6,2.0,180.0,360.0,0
573,470000000,13206,585305,Tiltil,LasBateas,4,4.0,290.0,75000.0,0
574,854160000,24000,1063711,LaReina,Loreley,5,4.0,240.0,600.0,7
575,175000000,4917,217933,Maipú,CiudadSatélite,4,3.0,119.0,300.0,0
576,77000000,2164,95890,PuenteAlto,Notatocoo,4,2.0,75.0,112.0,0
577,160000000,4496,199253,ElBosque,GranAvenida,3,1.0,54.0,418.0,0
578,229911400,6460,286316,Santiago,GeneralGana,3,2.0,200.0,340.0,0
579,55000000,1545,68493,Colina,EduardoAnguita,2,2.0,59.0,67.0,1
580,503954400,14160,627590,Santiago,Cuevas/RogelioUgarte,1,1.0,708.0,708.0,0
581,213540000,6000,265928,Huechuraba,PedroFontova,3,3.0,110.0,200.0,2
582,551645000,15500,686980,LasCondes,SanCarlosdeApoquindo,6,5.0,170.0,290.0,0
583,546306500,15350,680332,LasCondes,FranciscodeAsís,4,4.0,181.0,252.0,2
